month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
11/2025,Default Affiliate,Senegal,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19478
11/2025,aff.bullwaves,Liberia,0,0,0.00%,2,8,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19497
11/2025,jonathanvareymitchell,Uganda,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19500
11/2025,pavlosaff,Ireland,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20768
11/2025,BCopier,Ireland,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20770
11/2025,bullwavespartner,United States,0,0,0.00%,210,210,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20774
11/2025,NextStar,Ukraine,0,0,0.00%,2,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20785
11/2025,TraderFactor,Belgium,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20793
11/2025,startbusinessonlinecom,Brazil,0,0,0.00%,3,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20832
11/2025,alexsen,United Kingdom,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-744,-744,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14809
11/2025,alphatrade,France,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20862
11/2025,dovyfx,United Arab Emirates,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20874
11/2025,fxnltrading,Nigeria,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20885
11/2025,TraderFactor,Ireland,0,0,0.00%,27,27,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19885
11/2025,mastermelo,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"1,200.00",0.00,0.00,0.00,"1,200.00",0.00,0.00,0.00,0,0.00,10922
11/2025,StandardMerchants,United Arab Emirates,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10927
11/2025,TraderFactor,Canada,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10928
11/2025,dailyforex,Pakistan,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11113
11/2025,Mertyoz,Algeria,0,0,0.00%,4,9,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18983
11/2025,WealthWave,Brazil,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19003
11/2025,bullwavespartner,France,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14862
11/2025,StandardMerchants,United Kingdom,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11255
11/2025,forexero,Canada,0,0,0.00%,3,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19205
11/2025,Mertyoz,Mauritius,0,0,0.00%,4,4,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19224
11/2025,FundedFast,Sri Lanka,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19226
11/2025,ElevatingForex,Greece,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19524
11/2025,vanmanhlh@gmail.com,United States,0,0,0.00%,15,15,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11304
11/2025,startbusinessonlinecom,Venezuela,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11318
11/2025,MoonAff,Ireland,0,0,0.00%,27,27,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11321
11/2025,bullwavespartner,Hong Kong,0,0,0.00%,9,9,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20178
11/2025,jonathanvareymitchell,New Zealand,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20185
11/2025,jonathanvareymitchell,Hong Kong,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11462
11/2025,DayTrading,Uruguay,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11464
11/2025,vanmanhlh@gmail.com,Hungary,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11478
11/2025,DayTrading,India,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11783
1/2026,Default Affiliate,Canada,0,0,0.00%,0,0,8,8,25.00%,2,0,"1,100.00",-68,632.00,300.00,"1,125.0452",1.5100,"15,100.0000",58.5700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,46
1/2026,masternl,France,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0030,0.0100,100.0000,2.7832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,458
1/2026,ajmudronja,Indonesia,0,0,0.00%,0,0,0,0,0.00%,0,0,"1,660.00",0.00,"1,660.00",0.00,"1,413.1200",15.3400,"153,400.0000","1,096.6700",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,431
1/2026,melofx,Switzerland,0,0,0.00%,6,21,2,2,100.00%,2,2,"1,434.00",-348,"1,086.00",932.01,"10,675.8067",2684.9800,"26,849,800.0000","2,017.0093",0.99,"1,100.00","1,100.00",0.00,0.00,0.00,0.00,550.00,550.00,0,0.00,440
1/2026,Default Affiliate,Poland,0,0,0.00%,1,1,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,"17,970.9539",20.5500,"205,500.0000","3,442.8940",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,447
1/2026,Samwealth,United States,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1213
1/2026,melofx,Belgium,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1229
1/2026,basil-engjell,Netherlands,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1538
1/2026,owen,France,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1541
1/2026,jonathanvareymitchell,Romania,0,0,0.00%,3,5,1,1,0.00%,0,0,0.00,-263,-263,0.00,"1,811.4306",0.8400,"8,400.0000",152.2215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2
1/2026,Mertyoz,Solomon Islands,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,380
1/2026,FundedFast,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,5.1385,0.0500,500.0000,-10.2301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,152
1/2026,Mertyoz,Latvia,0,0,0.00%,8,8,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,138.7291,2.9400,"29,400.0000","1,158.6706",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1637
1/2026,Mertyoz,Iraq,0,0,0.00%,2,7,1,1,0.00%,0,0,268.00,0.00,268.00,0.00,"4,264.4052",107.4700,"1,074,700.0000",565.6962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1639
1/2026,Basilatwani,Sweden,0,0,0.00%,0,0,0,0,0.00%,0,0,"2,345.00",0.00,"2,345.00",0.00,"3,980.2451",21.3400,"213,400.0000","1,736.1936",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1430
1/2026,Dunnyfxt,Sweden,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,517.1183,1.9000,"19,000.0000",-18.2061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1708
1/2026,tradeflow,Lithuania,0,0,0.00%,3,10,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,735
1/2026,aff.bullwaves,Ireland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1286
1/2026,Billionairetrading,Portugal,0,0,0.00%,0,0,0,0,0.00%,0,0,117.00,0.00,117.00,0.00,416.4814,0.9100,"9,100.0000",114.5036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1325
1/2026,Default Affiliate,Denmark,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"4,413.1957",9.7200,"97,200.0000",-522.8000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1329
1/2026,WealthWave,Norway,0,0,0.00%,0,0,0,0,0.00%,0,0,800.00,-100,700.00,0.00,"13,286.6280",6.0100,"60,100.0000",-111.8300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1339
1/2026,Mertyoz,Switzerland,0,0,0.00%,10,18,5,5,0.00%,0,0,"2,656.00","-3,903","-1,247",0.00,"17,390.9715",35.2400,"352,400.0000","-6,008.9088",-1.39,900.00,900.00,0.00,0.00,0.00,0.00,0.00,180.00,0,0.00,2245
1/2026,Default Affiliate,Germany,0,0,0.00%,1,1,5,5,0.00%,1,0,"2,331.00","-6,636","-6,636","2,331.28","5,276.0040",3.3800,"33,800.0000","4,258.0600",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,969
1/2026,alphatrade,Netherlands,0,0,0.00%,4,4,0,0,0.00%,0,0,700.00,0.00,700.00,0.00,"1,963.9374",9.5300,"95,300.0000","1,335.9203",700.00,-36.08,0.00,0.00,-36.08,0.00,0.00,0.00,0.00,0,0.00,67
1/2026,Default Affiliate,Lebanon,0,0,0.00%,0,0,0,0,0.00%,0,0,295.00,0.00,295.00,0.00,"1,323.4900",3.2700,"32,700.0000",620.6900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1382
1/2026,dailyforex,France,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2217
1/2026,Mertyoz,Trinidad and Tobago,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1156
1/2026,Mertyoz,Turkey,0,0,0.00%,8,9,1,1,100.00%,1,0,682.00,-394,288.00,682.25,296.1577,3.3900,"33,900.0000",-273.2502,1440.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0,0.00,1615
1/2026,WealthWave,Denmark,0,0,0.00%,2,3,0,0,0.00%,1,1,"1,500.00",-279,"1,221.00","1,000.00",186.5101,1.6300,"16,300.0000",533.2300,1.22,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",0.00,0,0.00,1633
1/2026,junjix,Mexico,0,0,0.00%,4,7,2,2,100.00%,2,1,"1,400.00",0.00,"1,400.00","1,400.00",59.1400,1.9300,"19,300.0000","1,016.5800",1.17,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,600.00,600.00,0,0.00,2116
1/2026,theforexcomplex,Sweden,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,225.6198,6.7000,"67,000.0000",-933.7000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,130
1/2026,DayTrading,Japan,0,0,0.00%,21,21,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,305
1/2026,dailyforex,China,0,0,0.00%,7,7,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,307
1/2026,Basilatwani,Singapore,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,58.8670,5.1000,"51,000.0000",-177.5100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,499
1/2026,Mertyoz,Croatia,0,0,0.00%,6,14,4,4,50.00%,2,2,"1,110.00",0.00,"1,110.00","1,110.01",956.4747,2.3600,"23,600.0000",71.7132,0.74,"1,507.15","1,500.00",0.00,7.15,0.00,0.00,753.58,376.79,0,0.00,564
1/2026,Cantax,Namibia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,25.0402,0.0200,200.0000,75.6600,0.00,2.31,0.00,0.00,2.31,0.00,0.00,0.00,0.00,0,0.00,1476
1/2026,Mertyoz,Lithuania,0,0,0.00%,3,4,1,1,100.00%,1,1,"1,088.00",0.00,"1,088.00","1,088.16",0.0132,0.2500,"2,500.0000",-30.6149,1.45,751.25,750.00,0.00,1.25,0.00,0.00,751.25,751.25,0,0.00,919
1/2026,Mertyoz,Ethiopia,0,0,0.00%,9,10,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1252
1/2026,Fredtrading,Jersey,0,0,0.00%,4,9,2,2,50.00%,1,1,357.00,0.00,357.00,235.77,"152,523.8104",113.4900,"1,134,900.0000",927.8972,0.44,820.58,600.00,0.00,220.58,0.00,0.00,820.58,410.29,0,0.00,1857
1/2026,tradeflow,Serbia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2159
1/2026,basil-engjell,Bangladesh,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2160
1/2026,Mertyoz,"Tanzania, United Republic of",0,0,0.00%,0,0,0,0,0.00%,1,1,539.00,0.00,539.00,538.68,"17,285.3847",3.5800,"35,800.0000",575.2735,0.70,764.55,750.00,0.00,14.55,0.00,0.00,764.55,0.00,0,0.00,248
1/2026,aff.bullwaves,Hungary,0,0,0.00%,1,1,1,1,100.00%,1,1,200.00,0.00,200.00,100.00,724.2420,4.1000,"41,000.0000",200.2000,2.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,0,0.00,1675
1/2026,Fredtrading,Colombia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"6,962.6160",1.2800,"12,800.0000",-563.6300,0.00,2.24,0.00,0.00,2.24,0.00,0.00,0.00,0.00,0,0.00,1553
1/2026,fintechmediaadv,France,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"49,977.1092",1.7400,"17,400.0000",421.0449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1910
1/2026,Mertyoz,Philippines,0,0,0.00%,8,17,3,3,33.33%,1,1,548.00,0.00,548.00,547.66,0.0002,0.1000,"1,000.0000",-1.2021,0.73,750.50,750.00,0.00,0.50,0.00,0.00,750.50,250.17,0,0.00,1566
1/2026,TUnion,Hong Kong,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2320
10/2025,Mertyoz,Isle of Man,0,0,0.00%,8,15,4,4,75.00%,3,4,"4,871.00",0.00,"4,871.00","2,829.13","1,216.7328",18.8200,"188,200.0000","3,792.5633",1.74,"2,800.00","2,800.00",0.00,0.00,0.00,0.00,933.33,700.00,0,0.00,136
10/2025,fxnhsignals,Qatar,0,0,0.00%,0,0,0,0,0.00%,0,0,300.00,0.00,300.00,0.00,"4,128.2074",0.5300,"5,300.0000",307.4500,2.00,150.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,142
10/2025,Mertyoz,Sri Lanka,0,0,0.00%,9,11,3,3,33.33%,1,1,673.00,-660,13.00,673.43,0.0002,0.1000,"1,000.0000",-1.1959,0.02,600.00,600.00,0.00,0.00,0.00,0.00,600.00,200.00,0,0.00,234
10/2025,Fredtrading,Croatia,0,0,0.00%,19,32,4,4,75.00%,3,2,"3,225.00",-340,"2,885.00","1,109.32","181,983.4812",120.9900,"1,209,900.0000","2,779.5086",1.94,"1,483.94","1,400.00",0.00,83.94,0.00,0.00,494.65,370.99,0,0.00,2627
10/2025,WealthWave,United States,0,0,0.00%,77,84,4,4,75.00%,3,3,"5,369.00",-691,"4,678.00","3,168.68","8,871.3105",21.6800,"216,800.0000","2,320.1484",1.77,"2,650.00","2,650.00",0.00,0.00,0.00,0.00,883.33,662.50,0,0.00,2632
10/2025,jonathanvareymitchell,Romania,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"2,310.4943",16.5200,"165,200.0000",147.1681,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1946
10/2025,Default Affiliate,Germany,0,0,0.00%,0,0,15,15,33.33%,5,1,"3,004.00",-158,"2,846.00","1,516.98","18,396.7037",41.8600,"418,600.0000",-923.4941,4.74,600.00,600.00,0.00,0.00,0.00,0.00,120.00,40.00,0,0.00,3459
10/2025,fabi69,Mexico,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-165,-165,0.00,144.7300,0.0700,700.0000,90.7900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3461
10/2025,DRIVADAVE,Isle of Man,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-267,-267,0.00,152.7637,0.5700,"5,700.0000",150.5177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3464
10/2025,fabi69,Ireland,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,389.2800,1.7500,"17,500.0000",-18.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,4347
10/2025,fxtradinggroup,Greece,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,265.8903,2.2300,"22,300.0000",-74.7832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,4005
10/2025,Billionairetrading,Czech Republic,0,0,0.00%,2,4,1,1,100.00%,1,2,349.00,-526,-177,115.83,"1,085.6245",5.6700,"56,700.0000",-183.5745,-0.30,600.00,600.00,0.00,0.00,0.00,0.00,600.00,600.00,0,0.00,4008
10/2025,Mertyoz,Saint Lucia,0,0,0.00%,3,6,0,0,0.00%,0,1,"3,202.00",0.00,"3,202.00",0.00,"19,169.6099",45.0900,"450,900.0000","2,860.7209",3.20,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2241
10/2025,Oghenero,Nigeria,0,0,0.00%,22,29,8,8,37.50%,3,0,"7,500.00",-700,"6,800.00","7,500.00",956.0147,1.0300,"10,300.0000","-1,072.4400",1393.44,4.88,0.00,0.00,4.88,0.00,0.00,1.63,0.61,0,0.00,2492
10/2025,Fredtrading,India,0,0,0.00%,18,24,6,6,33.33%,2,2,"1,025.00",-268,757.00,455.00,"22,941.7962",91.9300,"919,300.0000",714.0700,0.62,"1,218.52","1,200.00",0.00,18.52,0.00,0.00,609.26,203.09,0,0.00,200
10/2025,ajmudronja,Philippines,0,0,0.00%,0,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"3,039.1142",195.0000,"1,950,000.0000","3,860.6500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,286
10/2025,aff.bullwaves,Netherlands,0,0,0.00%,71,78,5,5,80.00%,4,5,959.00,0.00,959.00,909.10,"6,323.6047",27.5600,"275,600.0000","1,045.9469",1.07,900.00,900.00,0.00,0.00,0.00,0.00,225.00,180.00,0,0.00,4806
10/2025,WealthWave,Guernsey,0,0,0.00%,1,2,1,1,100.00%,1,1,665.00,0.00,665.00,665.02,197.6069,1.9500,"19,500.0000",-378.8186,1.02,650.00,650.00,0.00,0.00,0.00,0.00,650.00,650.00,0,0.00,4808
10/2025,ajmudronja,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"2,351.7534",7866.1000,"78,661,000.0000","-3,889.6319",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,4809
10/2025,Fredtrading,Thailand,0,0,0.00%,2,8,2,2,50.00%,1,1,"2,001.00",0.00,"2,001.00","2,000.84","122,856.1208",12.0200,"120,200.0000","2,218.8771",1.99,"1,003.10","1,000.00",0.00,3.10,0.00,0.00,"1,003.10",501.55,0,0.00,4815
10/2025,Fredtrading,Canada,0,0,0.00%,73,124,27,27,55.56%,15,14,"32,085.00","-17,259","14,826.00","12,316.00","1,100,798.8958",25085.0500,"250,850,500.0000","11,897.0400",1.28,"11,611.26","11,200.00",0.00,411.26,0.00,0.00,774.08,430.05,0,0.00,3098
10/2025,masternl,Malaysia,0,0,0.00%,1,1,0,0,0.00%,0,0,"2,017.00",0.00,"2,017.00",0.00,"110,735.6980",23.7700,"237,700.0000","2,077.3000",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3102
10/2025,fabi69,United States,0,0,0.00%,1,5,0,0,0.00%,0,0,0.00,-150,-150,0.00,"1,803.3100",7.7000,"77,000.0000",278.8600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2047
10/2025,Mertyoz,Jersey,0,0,0.00%,4,5,1,1,0.00%,0,1,0.00,"-1,344","-1,344",0.00,"1,034.2961",3.8200,"38,200.0000",155.3477,-1.34,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,0.00,"1,000.00",0,0.00,2062
10/2025,junjix,Ireland,0,0,0.00%,2,13,1,1,100.00%,1,0,347.00,0.00,347.00,346.93,8.3218,0.3000,"3,000.0000",-72.0134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2092
